,Q_0,Q_1,H_1,Q_2,H_2,Q_3,H_3,Q_4,H_4,Q_5,H_5,Q_6,H_6,Q_7,H_7,Q_8,H_8,Q_9,H_9,Q_10,H_10,Q_11,H_11,Q_12,H_12,Q_13,H_13,Q_14,H_14,Q_15,H_15,Q_16,H_16
10,100.0,99.87774001416416,0.1241107128101019,99.64315166251703,0.1092426420251193,99.41184621179515,0.09419715609632044,99.1769077089311,0.07898066850811326,98.93206171772127,0.06360650727175707,98.67255479056189,0.048093188729386595,98.39588677488283,0.032462222950061355,98.10228513579925,0.016735790617904648,97.7948390627146,0.0009346604319902667,97.47926059881857,-0.014923329131018005,97.16330363223155,-0.030824018344912583,96.85593585274637,-0.04675687083784167,96.56640536052612,-0.06271426211354883,96.30335463013522,-0.07869039671931202,96.07410156550249,-0.0946801782516143,95.97912138971134,-0.11067827854375556
11,100.0,99.96040276339104,0.12482322563596071,99.88679430823495,0.1099048964924664,99.81243332646507,0.09486618002062953,99.73127808504455,0.07971081904155819,99.63820476152414,0.06444388289837245,99.52951595880454,0.04907105422686756,99.4032719258935,0.03359802950248024,99.25940524722692,0.018030144079562212,99.09961281236747,0.0023722933940454934,98.92705361777664,-0.013370838372902266,98.74591015749877,-0.02919429957548772,98.56088785418859,-0.04509225830453002,98.37672674343244,-0.06105740119538254,98.19778298067685,-0.07708047882245019,98.02771133483296,-0.09315008430131827,97.94848301473581,-0.10925268527766016
12,100.0,100.00253452274977,0.12477761941508389,100.01077948759725,0.10983071662089076,100.01829090738762,0.09479859994946106,100.0214506329435,0.07968239110841789,100.01716348955104,0.0644824541044934,100.0030153289361,0.04919834427358393,99.9773435765032,0.03382899611642419,99.93922057427771,0.01837313291608063,99.88836388451912,0.0028298450698576835,99.82499816044218,-0.012800745506361559,99.74969781779919,-0.028516833935570248,99.66323770057288,-0.04431439151387818,99.56647140477203,-0.06018681336495346,99.4602469158375,-0.07612479954761679,99.3453604766319,-0.09211647761743895,99.28395268116006,-0.10814774438065967
13,100.0,100.0238169431097,0.12434905722601126,100.07342812478024,0.10938436535229203,100.12300165403559,0.09435258811431677,100.1706568393983,0.07925363923791165,100.21465228960811,0.06408662937126695,100.25336713293503,0.04885002946338259,100.28526726693784,0.03354199327846447,100.30886827131472,0.018160797032779508,100.32270723489232,0.0027053375241834765,100.32533390361617,-0.01282437729427967,100.31532756225752,-0.028426808394650543,100.29134086406151,-0.04409858725217521,100.25216676522705,-0.05983437136435146,100.19682109138171,-0.07562686598826193,100.12463176526184,-0.09146700662130947,100.07997896387464,-0.10734428390282864
14,100.0,100.0339943391531,0.12373736311248393,100.10329254595392,0.10876089032902415,100.17274931789522,0.09372768742957525,100.24123096100423,0.07863751272154654,100.30756070616683,0.06348986434946496,100.37046075049645,0.048284122203162416,100.42850810520687,0.03301974621138069,100.48011397097655,0.01769650430002771,100.5235331477649,0.002314700302732746,100.55690580019429,-0.013124626564280527,100.5783294790799,-0.028619553989476215,100.58595540822111,-0.04416719644840482,100.57810027697852,-0.059763700216262795,100.55336339906817,-0.07540431337257651,100.5107389962632,-0.09108352440913385,100.48022657729237,-0.10679525825136034
15,100.0,100.03725801830171,0.12306694261437512,100.11259336094075,0.10808309954021506,100.18781721110962,0.09305090076343146,100.26197261138846,0.07797033990413316,100.33403131832456,0.06284155642215143,100.40285752325728,0.04766489791742217,100.46718710023093,0.03244097872469735,100.52562710935189,0.017170725633592364,100.57667773573144,0.0018554039483469629,100.61877609501909,-0.013503379766708668,100.65035878641956,-0.02890369863929956,100.66993803951985,-0.04434334766752202,100.67618495717784,-0.05981990256746037,100.6680127273363,-0.07533078949035496,100.64465267808382,-0.09087335923448221,100.62518462116888,-0.10644495938702335
16,100.0,100.03574313798813,0.12242378111263708,100.10763731173823,0.10743626914522206,100.17903604249646,0.09240852883347941,100.24901276032519,0.07734076275201969,100.3166044943334,0.06223343781783981,100.38080522129431,0.04708728892611172,100.44056774588746,0.03190330078606282,100.49481507226086,0.016682668248661218,100.54246111157086,0.0014267383725529758,100.5824395288754,-0.013863060057484387,100.6137386716783,-0.029185292195982156,100.63543990398848,-0.04453858995091286,100.64675631447815,-0.059921714193578245,100.64706866911415,-0.07533359968125844,100.63595562508402,-0.09077337763576288,100.62458561713284,-0.1062403728893269
17,100.0,100.03114188568252,0.12186341467853715,100.09351081501185,0.10687513738027823,100.15513424233441,0.09185410517252174,100.21517575347683,0.07680057236569021,100.27280074757374,0.06171498952650297,100.32718664684367,0.04659798334206267,100.37753528730296,0.03145031883482011,100.42308671884969,0.016272847011304777,100.46313345604791,0.0010664428743311907,100.49703416582378,-0.014168059991279194,100.52422584173529,-0.02942993146683744,100.54423366919681,-0.0447185969386886,100.55667800174544,-0.06003367351570224,100.56127812113623,-0.07537498601591643,100.5578527299816,-0.09074256014802266,100.55208507414793,-0.10613659243212797
18,100.0,100.02503077029543,0.12141301166163097,100.07496399177899,0.1064258895172992,100.12410037078936,0.09141202714878593,100.17177962071418,0.07637160473312735,100.21736317172316,0.06130487742428833,100.26024770021878,0.0462121547736091,100.29987760921279,0.03109377238420324,100.3357554111924,0.01595005843179822,100.36744914575648,0.0007812983556135765,100.39459625092364,-0.01441229864939173,100.41690366283251,-0.029630627747659323,100.43414430205873,-0.04487370799279588,100.44615047594748,-0.06014169079917888,100.45280505089698,-0.0754348558657243,100.45403149912399,-0.09075359423193569,100.45190778949689,-0.10609837940894475
19,100.0,100.01871177028158,0.12107631264252813,100.05589913259779,0.10609131588821609,100.09238652896072,0.09108375158885593,100.12772396043822,0.07605367584539846,100.16148571496814,0.061001125285322415,100.19327992605069,0.04592610493556374,100.22275636491064,0.030828575770965184,100.24961178418188,0.01570844326440357,100.27359235511636,0.0005655482273509447,100.29449301986399,-0.01460033894296216,100.31215388718913,-0.029789519778897135,100.32645410354014,-0.04500236455856303,100.33730390170959,-0.060239304381936316,100.34463573905288,-0.07550081890414057,100.34839556340516,-0.09078742054102595,100.34846541690618,-0.10609963631970701
20,100.0,100.01305120552608,0.12084146969168612,100.03889020682725,0.1058588431763107,100.06419219981767,0.09085611066753493,100.08869645612407,0.07583321246261793,100.11216015929443,0.06079002402564362,100.13436253081085,0.045726352099504444,100.15510768538034,0.03064193368722236,100.17422597680562,0.015536438182401762,100.19157373908384,0.00040947264784166673,100.20703148394685,-0.014739410050087318,100.22050077086732,-0.02991070081329063,100.23190010363038,-0.04510492237047345,100.24116031481981,-0.060322616746419436,100.24821996392467,-0.07556433311813383,100.25302128726727,-0.09083061698539062,100.25426424066512,-0.10612200143337587
21,100.0,100.00846797161726,0.12068909731442733,100.025162119026,0.10570864645508338,100.04148417149287,0.09070926189387368,100.05731297900341,0.07569080160868162,100.07253729982673,0.06065305191429763,100.08705603423763,0.04559572830196854,100.10077791436107,0.03051847931397457,100.11362068806864,0.015420893226018709,100.12550988766655,0.0003025070613763657,100.13637731789314,-0.014837182749481188,100.14615942803702,-0.029998708898294816,100.15479574660039,-0.04518262182035128,100.16222755213597,-0.06038947928870098,100.1683969306231,-0.0756198377480137,100.1732463297407,-0.09087424595566189,100.1749824985221,-0.10615324123009277
22,100.0,100.00503888520818,0.1205984278014895,100.01491829152698,0.10561976175232453,100.02456006916115,0.09062251525924386,100.03393029397928,0.07560649825068058,100.04299900025175,0.06057146142647579,100.05173863526312,0.0455170985668322,100.06012247031457,0.030443050799135715,100.06812309788971,0.015348912505049076,100.07571114141054,0.0002342384218804228,100.08285428705221,-0.01490144859538668,100.08951671774757,-0.030058649722023913,100.09565899049522,-0.045237882773273244,100.10123835323162,-0.0604396757532476,100.10620945155682,-0.07566456169620887,100.11052533369602,-0.09091307499077211,100.11233198152718,-0.10618574919270482
23,100.0,100.00264040913565,0.12055091637971553,100.00777042038789,0.10557360720699051,100.01275944570165,0.09057762922730164,100.01761993030858,0.07556276876009455,100.02236507309803,0.060528769725069646,100.02700699150691,0.04547533563266984,100.03155504501332,0.03040213242383079,100.03601442896652,0.015308791944764958,100.040385127845,0.00019491581450273404,100.0446612850975,-0.014939920561106839,100.04883100842342,-0.030096164054958685,100.0528765884303,-0.045274280147510046,100.05677506931087,-0.060474749642736594,100.06049907683499,-0.07569806582438368,100.0640177854907,-0.09094473203201221,100.06565784081633,-0.10621525956834388
24,100.0,100.00106777128396,0.12053170294414162,100.00309517242012,0.10555536674488637,100.00504590823144,0.09056007854700117,100.00695254177556,0.07554561489194696,100.00884717318475,0.06051172386564785,100.01075998040582,0.045458126273615465,100.0127179254787,0.03038451699125863,100.0147436868749,0.015290566404732935,100.01685485863199,0.00017592187808276844,100.01906343371427,-0.014959790789982724,100.0213755645097,-0.030116965925030822,100.02379157010002,-0.045296016525946024,100.02630614039008,-0.060497372751984184,100.02890867346186,-0.07572148027762457,100.03158367623848,-0.09096879843818353,100.03294741837193,-0.10623979809537246
25,100.0,100.00010987718278,0.12052972581833617,100.0002560926316,0.10555405124925614,100.00036658915558,0.0905590844148679,100.00047954586383,0.07554459862719412,100.00063245331684,0.06051034816854837,100.0008611376258,0.0454560688209272,100.00119888457279,0.030381478316366343,100.00167568291087,0.015286276705486301,100.00231759601598,0.00017014666980271243,100.00314626124879,-0.014967246170525994,100.0041785077574,-0.030126252881286595,100.0054260769211,-0.045307240686723434,100.00689542584345,-0.06051059220381137,100.00858759360565,-0.07573670436176361,100.01049811234859,-0.09098598695098147,100.01155753131258,-0.10625886077583241
26,100.0,99.99958450442563,0.12053720222974809,99.99870639188306,0.10556195159921941,99.99781783303622,0.09056707873788347,99.99695555015916,0.07555235653472402,99.99615565954504,0.060517544725537484,99.99545305442504,0.04546239009763195,99.99488082601972,0.030386626597067333,99.99446972162814,0.015289975363929101,99.99424763664261,0.00017214473937866872,99.99423913674894,-0.01496716969822041,99.99446500743774,-0.03012828500363485,99.99494183019911,-0.04531153057739026,99.99568158811913,-0.060517247664593175,99.99669130755946,-0.07574578859911722,99.99797274661137,-0.09099751577341475,99.99874744552031,-0.10627280033902721
27,100.0,99.9993480905301,0.12054893266378465,99.99801644712095,0.10557393235170026,99.996689252883,0.09057901944337905,99.99539868345397,0.07556396771084155,99.99417639917904,0.06052854152726752,99.99305313881553,0.04547249597275809,99.9920583182764,0.030395576896209746,99.99121962882164,0.015297520955529704,99.9905626307854,0.00017805566481883392,99.99011034178395,-0.01496310051987739,99.98988282208947,-0.030126238045446993,99.98989676406754,-0.045311656010918154,99.99016509674198,-0.06051966180243157,99.99069662015656,-0.07575057060552823,99.99149568671685,-0.09100470479767525,99.992028817219,-0.10628239323529086
28,100.0,99.99929339563677,0.1205616472757326,99.997865861084,0.10558677583377934,99.99645067315961,0.0905917518241193,99.9950743209547,0.07557635066956546,99.99376281971028,0.06054034100759509,99.99254142127613,0.04548348478758147,99.991434320894,0.03040553736572916,99.99046435706911,0.015306247607433134,99.9896527034659,0.00018535800620763873,99.98901855447305,-0.0149573951736353,99.98857880905048,-0.03012228172642686,99.98834776034379,-0.04530957730627301,99.98833680099585,-0.06051956320327022,99.98855415577549,-0.07575252610159784,99.989004653853,-0.09100875782874462,99.9893471032342,-0.10628855510627842
29,100.0,99.99934332847151,0.12057346339824102,99.99802460511813,0.10559864034511494,99.99672138079553,0.0906034768735639,99.9954542996383,0.07558775052326941,99.99424355671498,0.060551233972783995,99.99310868448339,0.04549369513380045,99.99206833838097,0.030414897253839866,99.99114008142993,0.015314599027479276,99.9903401690192,0.00019255471365359659,99.98968333639289,-0.014951485746020066,99.98918259263576,-0.030117776615163735,99.98884902596996,-0.04530657626554284,99.988691625815,-0.060518147104128596,99.98871712724636,-0.07575275553270858,99.98892988315929,-0.09101067194639988,99.98913082590248,-0.10629217077423617
30,100.0,99.99944464074697,0.12058345651158613,99.99833403053839,0.10560863246928731,99.99723898707323,0.09061332892945016,99.99617471495105,0.0755973257162251,99.995156011501,0.06056039917298635,99.99419711602992,0.045502322232542566,99.99331156272014,0.030422864486975617,99.99251203857725,0.015321792253426532,99.99181024817351,0.00019886863024954295,99.99121678714714,-0.014946146463455438,99.99074102646469,-0.030113496272604262,99.99039100931002,-0.04530342722264886,99.99017336214602,-0.06051618897414864,99.99009322102485,-0.07575203451959195,99.99015417366898,-0.09101122032379025,99.99025619546262,-0.10629400650576909
31,100.0,99.99956250663885,0.12059132875058134,99.99869060552348,0.10561647693549996,99.99783254561092,0.09062104885520969,99.99699884133912,0.07560482650398966,99.99619966680899,0.06056758928764113,99.99544476091718,0.045509114054902815,99.99474333821391,0.030429175115784763,99.99410400686763,0.015327544243392072,99.99353469495169,0.0002039906552129221,99.99304258595151,-0.014941719030318962,99.99263406396781,-0.030109820865825532,99.99231466859128,-0.045300553678510845,99.9920890588985,-0.06051415920681563,99.99196098554279,-0.07575088227005689,99.99193326952482,-0.09101097096893766,99.99197052776478,-0.10629467691278068
32,100.0,99.99967596738371,0.1205971593812483,99.99903224752426,0.10562226846233526,99.99839982422627,0.09062673873869981,99.99778544255267,0.07561035405940068,99.99719558841196,0.06057289616211799,99.99663643986564,0.04551414466554463,99.99611382363376,0.030433877040949433,99.9956331774685,0.015331868561204364,99.99519951877608,0.00020789222585014368,99.99481741950625,-0.014938281338727485,99.99449098692712,-0.030106884004248904,99.99422384950599,-0.04529815029002072,99.99401914677533,-0.060512317535426685,99.9938795218012,-0.07574962609299662,99.99380711474818,-0.09101031953877722,99.99380533540054,-0.10629464489604669
33,100.0,99.99977406845507,0.1206012247849527,99.99932672815763,0.10562629316859164,99.99888798874264,0.09063068605716319,99.99846176739696,0.07561418874753142,99.99805180181667,0.06057658459240925,99.9976616349017,0.04551765496321545,99.9972946028592,0.030437179190970765,99.99695382667309,0.015334934485040764,99.99664220669582,0.00021069583010591004,99.99636241990744,-0.014935764137654956,99.99611691918332,-0.03010467527359303,99.99590793374698,-0.045296270084727835,99.9957374698712,-0.06051078390447662,99.99560731085226,-0.07574845507917957,99.99551901532172,-0.09100952516351553,99.99549646420262,-0.10629423912195886
34,100.0,99.99985262835027,0.1206038765848693,99.9995619795061,0.10562890812689216,99.99927747998045,0.09063324568639636,99.9990010687352,0.07561667560309218,99.99873457206697,0.06057898224341416,99.99847970879888,0.04551994794579191,99.99823809706099,0.030439352947249317,99.99801126220926,0.015336975291904404,99.99780064535777,0.0002125907224268075,99.99760761194104,-0.014934027444057005,99.99743345969713,-0.030103108453772533,99.99727942546242,-0.04529488426575143,99.99714669021127,-0.06050958971075901,99.99703638184221,-0.07574746265755941,99.99694957532057,-0.09100874418453773,99.99691843261522,-0.10629367875496133
35,100.0,99.99991165685506,0.12060546622809434,99.99973836217374,0.10563046725356603,99.99956919252904,0.09063476769796315,99.9994048039297,0.07561815459756062,99.99924578934736,0.0605804128859658,99.99909269397334,0.04552132533151051,99.99894603081141,0.03044067246083005,99.99880629605215,0.01533823246933627,99.99867398368026,0.000213781119567024,99.99854959880257,-0.014932908371386631,99.9984336692349,-0.030102065454037045,99.99832675496663,-0.04529392237684132,99.99822945520289,-0.06050871432335789,99.99814241278992,-0.07574667955494264,99.99806631591542,-0.0910080595578719,99.99803410649307,-0.10629309919396603
36,100.0,99.99995342914843,0.12060630422224577,99.99986291221498,0.10563128163150552,99.99977496499731,0.09063555895506477,99.99968948466203,0.07561892365906345,99.99960633870356,0.06058116094406597,99.9995253832571,0.04552205368059669,99.99944648111968,0.03044138233535177,99.99936951899838,0.015338924888620358,99.99929442354595,0.00021445674355151075,99.99922117579722,-0.014932249372035388,99.99914982369069,-0.030101423510572635,99.99908049243354,-0.04529329861568777,99.99901339254812,-0.06050811063849652,99.99894882551052,-0.075746098658636,99.99888718695587,-0.09100750500949731,99.99885807721621,-0.10629257540718406
37,100.0,99.9999811641561,0.1206066431537124,99.99994540573883,0.10563160334883649,99.99991109283224,0.09063586766671826,99.9998777310028,0.07561922381346321,99.99984481670056,0.06058145707163239,99.99981185470179,0.04552235023682251,99.99977837506303,0.03044168354826408,99.9997439492418,0.01533923461374371,99.9997082050745,0.0002147783291600456,99.99967084034412,-0.014931913206985266,99.99963163472232,-0.03010107078387739,99.99959045991777,-0.04529292817319672,99.99954728791214,-0.060507722228202436,99.99950219720567,-0.07574569298686035,99.99945537703013,-0.0910070837787836,99.99943125327006,-0.10629214133574251
38,100.0,99.99999820290547,0.12060667549056386,99.99999592221735,0.1056316238681142,99.99999432122746,0.09063588207075098,99.99999275355005,0.07561923791776295,99.9999905752628,0.060581476669523376,99.9999871597278,0.04552238096609398,99.99998191194462,0.030441730762036122,99.99997428221177,0.0153393032575654,99.9999637788918,0.00021487282615847378,99.99994998010465,-0.014931789061302986,99.99993254419475,-0.030100913915791477,99.99991121884284,-0.04529273631274713,99.99988584871421,-0.0605074939779978,99.9998563815563,-0.07574542787692518,99.99982287267103,-0.09100678230679136,99.99980418018747,-0.10629180499210135
39,100.0,100.00000755986055,0.12060653945871867,100.00002352170775,0.10563148025988861,100.00003967540322,0.09063573673669027,100.00005536692653,0.07561909674205958,100.0000699504761,0.060581345462395686,100.00008280019784,0.04552226535826838,100.00009332153171,0.030441636102663403,100.00010096203837,0.015339234516813984,100.00010522157774,0.00021483450363901893,100.0001056617218,-0.014931793021214298,100.00010191428942,-0.030100880200741132,100.0000936889024,-0.04529266231038406,100.00008077946916,-0.060507377834290464,100.00006306950434,-0.07574526854402816,100.00004053620856,-0.09100657957973861,100.0000268947215,-0.10629155953368455
40,100.0,100.0000117265722,0.12060632845121796,100.00003567287754,0.10563126481574997,100.00005952694788,0.09063552212270827,100.00008270477674,0.07561888821250953,100.00010463274646,0.06058114817805872,100.0001247564205,0.04552208430732882,100.00014254904013,0.030441476024269984,100.00015751964025,0.015339099828058056,100.00016922070627,0.00021472923067566106,100.00017725529007,-0.014931865307197754,100.0001812835128,-0.030100916442015745,100.00018102837477,-0.04529266001495262,100.00017628080184,-0.060507335121282646,100.00016690385601,-0.07574518418158134,100.00015283604527,-0.09100645301477195,100.00014346485946,-0.10629139091303232
41,100.0,100.00001263014681,0.12060610118483307,100.0000381399196,0.10563103530514403,100.00006341485695,0.09063529472525225,100.00008797465003,0.07561866724950832,100.00011134944035,0.06058093787678251,100.00013308608563,0.0455218887446287,100.00015275419942,0.030441299072246568,100.00016995191152,0.015338945102236557,100.0001843112997,0.00021460004113378205,100.00019550344507,-0.014931966001302808,100.00020324305862,-0.03010098607407931,100.0002072926338,-0.045292696448269956,100.00020746607281,-0.06050733668168007,100.00020363174387,-0.07574514968491546,100.00019571492514,-0.09100638178891343,100.0001897072613,-0.10629128281399457
42,100.0,100.00001167652941,0.12060589107780122,100.00003511961333,0.10563082438847143,100.00005827762185,0.09063508637370629,100.00008078044388,0.07561846479295473,100.00010226732459,0.060580744560889375,100.00012239108878,0.04552170769287791,100.00014082218807,0.030441133249517888,100.00015725254437,0.015338797280224725,100.00017139916285,0.0002144727658536254,100.00018300748313,-0.014932070439674601,100.000191854445,-0.03010106566877761,100.00019775123926,-0.04529274950069249,100.00020054571948,-0.060507361823086483,100.00020012445232,-0.07574514589486221,100.00019641438196,-0.09100634841023399,100.00019289923749,-0.10629121956415974
43,100.0,100.00000983275568,0.12060571414756545,100.0000294922621,0.10563064751252355,100.00004887202475,0.09063491201486731,100.00006770327543,0.07561829536930983,100.00008572497968,0.06058058242093544,100.00010268648327,0.04552155509171029,100.00011835002853,0.03044099232619065,100.00013249312684,0.015338670036409268,100.00014491077313,0.00021436104591100597,100.00015541749185,-0.014932164967096123,100.00016384920191,-0.030101141527520848,100.00017006489067,-0.04529280542215302,100.00017394808862,-0.06050739675947684,100.00017540813622,-0.07574515903060919,100.0001743812367,-0.09100633917144864,100.00017260626325,-0.10629118762613353
44,100.0,100.00000772036468,0.12060557522761338,100.00002310412393,0.10563050910533783,100.00003824288713,0.09063477581210662,100.00005295303204,0.07561816302300954,100.0000670569197,0.06058045552929079,100.00008038438735,0.04552143518564784,100.00009277414854,0.03044088085676685,100.00010407509913,0.015338568363066846,100.00011414752419,0.00021427042561629128,100.00012286420659,-0.01493224338982096,100.00013011143399,-0.030101206729663727,100.00013578990654,-0.04529285651037541,100.00013981554545,-0.0605074329773814,100.00014212020128,-0.07574517976512196,100.00014265226723,-0.09100634395832696,100.00014201473111,-0.1062911761546117
45,100.0,100.00000570440386,0.12060547258278387,100.00001703533891,0.1056304071612789,100.00002816794056,0.09063467565259799,100.00003898534368,0.07561806569947634,100.00004937503634,0.060580362053987494,100.00005922955523,0.04552134652540172,100.00006844712155,0.030440797927257877,100.00007693222062,0.015338492023614174,100.0000845961288,0.0002142014744362016,100.0000913573923,-0.014932304219926208,100.00009714226422,-0.030101258775229633,100.00010188510268,-0.045292899180859984,100.00010552873623,-0.060507465758457175,100.00010802480284,-0.07574520222171842,100.00010933406472,-0.09100635573746545,100.00010938038426,-0.10629117698806345
46,100.0,100.00000397027364,0.12060540114182973,100.00001183060417,0.10563033644213776,100.00001954034822,0.09063460628838213,100.00002703188419,0.07561799829857117,100.00003424056305,0.06058029719803209,100.00004110489168,0.04552128476763538,100.00004756668307,0.0304407397911756,100.000053571178,0.015338438001868722,100.00005906714664,0.00021415202792307944,100.00006400697757,-0.014932348662866817,100.00006834676034,-0.03010129781956027,100.0000720463706,-0.04529293246560423,100.00007506956153,-0.060507492957529024,100.00007738407037,-0.0757452230448761,100.00007896174282,-0.09100636993143375,100.00007937021182,-0.10629118433785942
47,100.0,100.00000258551215,0.120605354618222,100.00000768422048,0.10563029056922257,100.00001267520447,0.09063456138472678,100.00001752503188,0.07561795466496207,100.00002220215707,0.060580255118278345,100.00002667680839,0.045521244509589005,100.00003092085767,0.03044070160789588,100.00003490768349,0.015338402132860429,100.00003861203284,0.0002141187003748534,100.0000420098922,-0.01493237923291443,100.0000450783726,-0.030101325426185183,100.00004779561688,-0.045292956912175115,100.00005014073798,-0.06050751405613513,100.00005209378823,-0.07574524061606608,100.00005363577016,-0.09100638380430236,100.00005419222892,-0.10629119435051432
